tank_id,date,ratio,is_change_point
shibushi_01,2023-05-14,12.064882393159793,False
shibushi_01,2023-05-26,12.81162931322383,False
shibushi_01,2023-06-07,11.364176757360148,False
shibushi_01,2023-06-19,11.735720300326006,False
shibushi_01,2023-07-01,12.605157783155525,False
shibushi_01,2023-07-13,10.774503280055871,False
shibushi_01,2023-07-25,12.573903974840125,False
shibushi_01,2023-08-06,11.601971037507717,False
shibushi_01,2023-08-18,12.81082857537461,False
shibushi_01,2023-08-30,12.503456729493337,False
shibushi_01,2023-09-11,11.136806984948393,False
shibushi_01,2023-09-23,9.73710597579684,False
shibushi_01,2023-10-05,11.293490609461006,False
shibushi_01,2023-10-17,10.796111397046865,False
shibushi_01,2023-10-29,12.359889301697157,False
shibushi_01,2023-11-10,12.06479926194017,False
shibushi_01,2023-11-22,11.400227939439759,False
shibushi_01,2023-12-04,12.461872034624122,False
shibushi_01,2023-12-16,11.3045678372045,False
shibushi_01,2023-12-28,14.64276533901267,False
shibushi_01,2024-01-09,12.576029489398477,False
shibushi_01,2024-01-21,12.873594831690232,False
shibushi_01,2024-02-02,11.925223413418589,False
shibushi_01,2024-02-14,11.520668527992484,False
shibushi_01,2024-02-26,10.513814129284809,False
shibushi_01,2024-03-09,12.507074285637385,False
shibushi_01,2024-03-21,11.22458227003215,False
shibushi_01,2024-04-02,13.13595800103005,False
shibushi_01,2024-04-14,12.417103485483759,False
shibushi_01,2024-04-26,12.159729880112902,False
shibushi_01,2024-05-08,10.955356487952102,False
shibushi_01,2024-05-20,10.933409945043147,False
shibushi_01,2024-06-01,11.420910957681762,False
shibushi_01,2024-06-13,10.99516081541281,False
shibushi_01,2024-06-25,11.478140433982494,False
shibushi_01,2024-07-07,11.831881334202482,False
shibushi_01,2024-07-19,12.132736593331977,False
shibushi_01,2024-07-31,10.664530824826654,False
shibushi_01,2024-08-12,10.706485097575499,False
shibushi_01,2024-08-24,11.061664751383617,False
shibushi_01,2024-09-05,11.314377841577246,False
shibushi_01,2024-09-17,10.954396787372616,False
shibushi_01,2024-09-29,11.452141777181952,False
shibushi_01,2024-10-11,10.739621217685327,False
shibushi_01,2024-10-23,9.301077136044935,False
shibushi_01,2024-11-04,10.743020873985158,False
shibushi_01,2024-11-16,10.488427906013854,False
shibushi_01,2024-11-28,11.63578136151369,False
shibushi_01,2024-12-10,10.495134382108851,False
shibushi_01,2024-12-22,10.498614603885532,False
shibushi_01,2025-01-03,11.242485057069104,False
shibushi_01,2025-01-15,10.712013963455194,False
shibushi_01,2025-01-27,10.10532539817494,False
shibushi_01,2025-02-08,9.569221054838543,False
shibushi_01,2025-02-20,12.481722638859637,False
shibushi_01,2025-03-04,12.382710794569716,False
shibushi_01,2025-03-16,10.281757144513415,False
shibushi_01,2025-03-28,10.999046039717085,False
shibushi_01,2025-04-09,10.383756327184638,False
shibushi_01,2025-04-21,10.880859398291669,False
shibushi_01,2025-05-03,11.57284271660128,False
shibushi_01,2025-05-15,11.92659649431244,False
shibushi_01,2025-05-27,11.94073185568187,False
shibushi_01,2025-06-08,11.755829070076047,False
shibushi_01,2025-06-20,11.112061703984182,False
shibushi_01,2025-07-02,10.671530043192572,False
shibushi_01,2025-07-14,10.450357262127552,False
shibushi_01,2025-07-26,10.253747242770562,False
shibushi_01,2025-08-07,11.044137210505044,False
shibushi_01,2025-08-19,10.449339053056079,False
shibushi_01,2025-08-31,10.78626178600907,False
shibushi_01,2025-09-12,10.04459229465037,False
shibushi_01,2025-09-24,12.06351596436321,False
shibushi_01,2025-10-06,10.344902324795546,False
shibushi_01,2025-10-18,10.554356550971919,False
shibushi_01,2025-10-30,12.187334332182969,False
shibushi_01,2025-11-11,11.930759886619812,False
shibushi_01,2025-11-23,10.027080807576763,False
shibushi_01,2025-12-05,10.775484033376314,False
shibushi_01,2025-12-17,10.930805807598109,False
shibushi_01,2025-12-29,12.71145202149775,False
shibushi_02,2017-02-26,8.985785325800055,False
shibushi_02,2017-03-10,9.097364365950696,False
shibushi_02,2017-03-22,15.548255262093473,True
shibushi_02,2017-04-03,15.620636208584134,False
shibushi_02,2017-04-15,16.054825583642717,False
shibushi_02,2017-04-27,14.807103814855607,False
shibushi_02,2017-05-09,13.410038812975001,False
shibushi_02,2017-05-21,13.512370073707736,False
shibushi_02,2017-06-02,13.770959851910552,False
shibushi_02,2017-06-14,13.832803180479774,False
shibushi_02,2017-06-26,12.731051611252377,False
shibushi_02,2017-07-08,11.634508187426679,False
shibushi_02,2017-07-20,12.243308414764666,False
shibushi_02,2017-08-01,15.876109192142508,False
shibushi_02,2017-08-13,15.939680102064585,False
shibushi_02,2017-08-25,14.79959010882768,False
shibushi_02,2017-09-06,14.695976221965925,False
shibushi_02,2017-09-18,10.005371063610058,True
shibushi_02,2017-09-30,14.71783898044562,True
shibushi_02,2017-10-12,15.211173436590006,False
shibushi_02,2017-10-24,15.51028674915409,False
shibushi_02,2017-11-05,15.232197298963671,False
shibushi_02,2017-11-17,14.360302857868106,False
shibushi_02,2017-11-29,11.815453848575066,False
shibushi_02,2017-12-11,11.1855427999676,False
shibushi_02,2017-12-23,10.473110624528724,False
shibushi_02,2018-01-04,10.596127078598979,False
shibushi_02,2018-01-16,11.343367175248074,False
shibushi_02,2018-01-28,10.507970966763649,False
shibushi_02,2018-02-09,10.190120648713577,False
shibushi_02,2018-02-21,10.689385446893846,False
shibushi_02,2018-03-05,9.904062655502484,False
shibushi_02,2018-03-17,10.48609814631442,False
shibushi_02,2018-03-29,11.493766251912124,False
shibushi_02,2018-04-10,10.838683878502255,False
shibushi_02,2018-04-22,10.63800972467772,False
shibushi_02,2018-05-04,10.360064359376336,False
shibushi_02,2018-05-16,10.846903968026172,False
shibushi_02,2018-05-28,9.351147851705694,False
shibushi_02,2018-06-09,9.791905439081305,False
shibushi_02,2018-06-21,10.267166941899738,False
shibushi_02,2018-07-03,10.282757184127094,False
shibushi_02,2018-07-15,8.719265785715503,False
shibushi_02,2018-07-27,8.447745125609325,False
shibushi_02,2018-08-08,9.15470521794894,False
shibushi_02,2018-08-20,10.499128011465725,False
shibushi_02,2018-09-01,8.40776255020262,False
shibushi_02,2018-09-13,9.278775353045347,False
shibushi_02,2018-09-25,10.033669328151333,False
shibushi_02,2018-10-07,9.673735187670406,False
shibushi_02,2018-10-19,10.05598726427279,False
shibushi_02,2018-10-31,9.99343892921879,False
shibushi_02,2018-11-12,8.813538987892262,False
shibushi_02,2018-11-24,10.657228910818084,False
shibushi_02,2018-12-06,9.896410127119989,False
shibushi_02,2018-12-18,11.4544667701336,False
shibushi_02,2018-12-30,10.681454471577391,False
shibushi_02,2019-01-11,10.532131013938812,False
shibushi_02,2019-01-23,11.131966573487928,False
shibushi_02,2019-02-04,9.658119503945152,False
shibushi_02,2019-02-16,9.212133655007706,False
shibushi_02,2019-02-28,10.7443483034743,False
shibushi_02,2019-03-12,11.075030811707975,False
shibushi_02,2019-03-24,10.128250528742342,False
shibushi_02,2019-04-05,11.106781558584698,False
shibushi_02,2019-04-17,10.455375154072488,False
shibushi_02,2019-04-29,10.729288773889408,False
shibushi_02,2019-05-11,10.886125251121134,False
shibushi_02,2019-05-23,9.903220786734305,False
shibushi_02,2019-06-04,10.33858465063857,False
shibushi_02,2019-06-16,9.040628109649274,False
shibushi_02,2019-06-28,11.284918620791284,False
shibushi_02,2019-07-10,9.916509283107757,False
shibushi_02,2019-07-22,8.569911346192074,False
shibushi_02,2019-08-03,7.9747074994758895,False
shibushi_02,2019-08-15,10.375533155633383,False
shibushi_02,2019-08-27,10.523001550492754,False
shibushi_02,2019-09-02,11.723162622224146,False
shibushi_02,2019-09-08,11.061241610223371,False
shibushi_02,2019-09-20,9.204839570928776,False
shibushi_02,2019-10-02,10.597865140977422,False
shibushi_02,2019-10-14,11.804292870307187,False
shibushi_02,2019-10-26,11.742363232017114,False
shibushi_02,2019-11-07,12.19711666365425,False
shibushi_02,2019-11-19,13.21605407548698,False
shibushi_02,2019-12-01,11.115431802597067,False
shibushi_02,2019-12-13,11.303500045252818,False
shibushi_02,2019-12-25,12.093777544947875,False
shibushi_02,2020-01-06,11.348915171014726,False
shibushi_02,2020-01-18,13.227730367502433,False
shibushi_02,2020-01-30,12.929713429309604,False
shibushi_02,2020-02-11,10.443792919541357,False
shibushi_02,2020-02-23,11.719227350659459,False
shibushi_02,2020-03-06,11.522157380503737,False
shibushi_02,2020-03-18,10.745209521478559,False
shibushi_02,2020-03-30,11.586096636006598,False
shibushi_02,2020-04-11,11.390608939622844,False
shibushi_02,2020-04-23,10.914681099470982,False
shibushi_02,2020-05-05,10.965057806105266,False
shibushi_02,2020-05-17,11.510037791618762,False
shibushi_02,2020-05-29,10.348602687689377,False
shibushi_02,2020-06-10,11.19383438613654,False
shibushi_02,2020-06-22,11.000807450125206,False
shibushi_02,2020-07-04,9.963989363784975,False
shibushi_02,2020-07-10,9.981232112796803,False
shibushi_02,2020-07-16,10.741024268571458,False
shibushi_02,2020-07-28,9.209141139116626,False
shibushi_02,2020-08-09,11.403242332556685,False
shibushi_02,2020-08-21,10.366785413060931,False
shibushi_02,2020-09-02,10.237946021546255,False
shibushi_02,2020-09-08,10.84514461812681,False
shibushi_02,2020-09-14,10.993397913863035,False
shibushi_02,2020-09-26,10.094142910341317,False
shibushi_02,2020-10-08,10.425085696968551,False
shibushi_02,2020-10-20,11.654198491334734,False
shibushi_02,2020-11-01,9.559565021542229,False
shibushi_02,2020-11-13,10.186485136408617,False
shibushi_02,2020-11-25,12.716685578200655,False
shibushi_02,2020-12-07,12.148272293330354,False
shibushi_02,2020-12-19,11.724199503848874,False
shibushi_02,2020-12-31,12.232108948350668,False
shibushi_02,2021-01-12,12.40773160060798,False
shibushi_02,2021-01-24,12.358860987149738,False
shibushi_02,2021-02-05,11.191107588430883,False
shibushi_02,2021-02-17,11.967220246104453,False
shibushi_02,2021-03-01,10.165232815080454,False
shibushi_02,2021-03-13,11.387017680115907,False
shibushi_02,2021-03-25,11.294230241459164,False
shibushi_02,2021-04-06,11.385382056113166,False
shibushi_02,2021-04-18,11.197336338287633,False
shibushi_02,2021-04-30,10.339630149112757,False
shibushi_02,2021-05-12,11.534674168637697,False
shibushi_02,2021-05-24,10.342019274428788,False
shibushi_02,2021-06-05,11.911889652462284,False
shibushi_02,2021-06-17,11.36619248465684,False
shibushi_02,2021-06-29,11.726864206783908,False
shibushi_02,2021-07-11,13.452056357599094,False
shibushi_02,2021-07-23,11.948852865743435,False
shibushi_02,2021-08-04,10.875971709113617,False
shibushi_02,2021-08-16,9.99353853115586,False
